example_index,risk_rank,gradient_magnitude_rank,risk_score,gradient_magnitude,high_risk
3552,0.88725,0.75975,0.92320114,1.0814347,True
3553,0.20725,0.20775,0.16990952,0.33927816,False
3554,0.72775,0.80475,0.75702053,1.2119037,True
3555,0.436,0.261,0.42602465,0.3868461,False
3556,0.81725,0.60425,0.86047125,0.7518448,True
3557,0.8085,0.49375,0.85182977,0.6213859,True
3558,0.52275,0.285,0.52918786,0.40691403,False
3559,0.4525,0.257,0.44306728,0.3830882,False
3560,0.4475,0.0415,0.43804494,0.17946064,False
3561,0.6985,0.06725,0.7218765,0.2106259,True
3562,0.338,0.2585,0.3125017,0.38471666,False
3563,0.45,0.0645,0.44097614,0.20799309,False
3564,0.389,0.04975,0.36635882,0.19008201,False
3565,0.67875,0.95825,0.69943744,2.7375324,True
3566,0.935,0.29425,0.9577951,0.41579312,True
3567,0.636,0.76375,0.6498684,1.0888549,True
3568,0.85525,0.19825,0.8951934,0.3311165,True
3569,0.76175,0.447,0.7960858,0.57334954,True
3570,0.739,0.29675,0.7681977,0.41716063,True
3571,0.603,0.8505,0.6161056,1.4181464,True
3572,0.734,0.63875,0.7632289,0.8118516,True
3573,0.89325,0.26825,0.92924184,0.39138287,True
3574,0.60225,0.436,0.6153163,0.56156045,True
3575,0.19425,0.179,0.15398155,0.31526583,False
3576,0.5375,0.43575,0.5470579,0.5605456,False
3577,0.15225,0.46725,0.10121023,0.5940661,False
3578,0.25875,0.79625,0.22606322,1.186879,False
3579,0.14375,0.983,0.091809705,5.851823,False
3580,0.282,0.774,0.25247627,1.1212993,False
3581,0.0205,0.95875,0.0006648225,2.778333,False
3582,0.86475,0.72775,0.90421563,1.0028765,True
3583,0.84875,0.595,0.88895303,0.7371355,True
3584,0.54825,0.62625,0.5570322,0.78866607,False
3585,0.39475,0.31375,0.37145457,0.43043825,False
3586,0.4535,0.25675,0.44460285,0.38299528,False
3587,0.238,0.077,0.19821233,0.2231007,False
3588,0.11875,0.02225,0.068248905,0.15222012,False
3589,0.494,0.14125,0.49332255,0.28771064,False
3590,0.4755,0.24925,0.46972343,0.37589183,False
3591,0.665,0.44275,0.68377507,0.5695446,True
3592,0.80025,0.33925,0.8413798,0.45836928,True
3593,0.5615,0.29025,0.5772057,0.41134033,False
3594,0.831,0.848,0.87597394,1.4061388,True
3595,0.99675,0.87075,0.9971072,1.5061634,True
3596,0.74125,0.14375,0.7709931,0.28964713,True
3597,0.5295,0.29875,0.53735936,0.41789043,False
3598,0.43825,0.5125,0.42813507,0.64062405,False
3599,0.053,0.054,0.013720266,0.1959231,False
3600,0.0655,0.22725,0.021227213,0.3566815,False
3601,0.1065,0.086,0.056122113,0.2322984,False
3602,0.2055,0.2235,0.16747408,0.35234424,False
3603,0.072,0.18125,0.02538658,0.31799704,False
3604,0.733,0.636,0.76162076,0.8061493,True
3605,0.68325,0.78225,0.7036555,1.1430606,True
3606,0.62825,0.29925,0.64269227,0.41820976,True
3607,0.1865,0.6445,0.14066014,0.82409203,False
3608,0.19225,0.5245,0.15143491,0.6541079,False
3609,0.31825,0.2675,0.29124165,0.39074546,False
3610,0.2575,0.03175,0.22436492,0.16302381,False
3611,0.0435,0.0685,0.007924249,0.21207906,False
3612,0.02525,0.286,0.0013820286,0.40745848,False
3613,0.01975,0.21625,0.00062289386,0.34612352,False
3614,0.20525,0.49875,0.16676563,0.626476,False
3615,0.762,0.72475,0.7967517,0.9971442,True
3616,0.2965,0.029,0.26904655,0.16037051,False
3617,0.38525,0.0935,0.36401105,0.24029124,False
3618,0.0425,0.21375,0.0075764614,0.34404176,False
3619,0.997,0.5705,0.997131,0.7108152,True
3620,0.50375,0.915,0.50723064,1.8671676,False
3621,0.8185,0.96325,0.8625673,2.9526148,True
3622,0.27275,0.0675,0.24192908,0.21124525,False
3623,0.40525,0.74775,0.383194,1.0500895,False
3624,0.85825,0.64775,0.8978542,0.82836384,True
3625,0.4405,0.08425,0.43070108,0.23094599,False
3626,0.90775,0.38175,0.9413167,0.50217813,True
3627,0.18975,0.52025,0.14667997,0.649849,False
3628,0.10875,0.37225,0.05901608,0.49360016,False
3629,0.04075,0.77625,0.0065038875,1.1282357,False
3630,0.1045,0.72825,0.05344587,1.0034642,False
3631,0.074,0.32075,0.027703298,0.43682572,False
3632,0.0345,0.32325,0.004474134,0.44092202,False
3633,0.04675,0.1795,0.009135376,0.31579402,False
3634,0.04875,0.87925,0.0105654495,1.5647763,False
3635,0.8965,0.173,0.93171024,0.3110267,True
3636,0.56175,0.1355,0.578048,0.28249693,False
3637,0.822,0.29375,0.8655313,0.4153475,True
3638,0.1415,0.18025,0.08825975,0.31718054,False
3639,0.1575,0.12375,0.10608867,0.27117512,False
3640,0.9455,0.775,0.96415734,1.1219512,True
3641,0.8195,0.90375,0.8629878,1.7447476,True
3642,0.852,0.5465,0.8921319,0.6796975,True
3643,0.72625,0.72925,0.7562279,1.0058122,True
3644,0.311,0.1565,0.2841985,0.2981755,False
3645,0.933,0.6495,0.956973,0.8333615,True
3646,0.4345,0.93525,0.42270222,2.1434896,False
3647,0.64175,0.865,0.65658534,1.470415,True
3648,0.63775,0.058,0.6517794,0.19987419,True
3649,0.702,0.686,0.7245569,0.9017866,True
3650,0.13575,0.0425,0.084321514,0.18079527,False
3651,0.061,0.86875,0.018621234,1.4923315,False
3652,0.0405,0.20925,0.0064898385,0.3397876,False
3653,0.9635,0.875,0.9749571,1.5363603,True
3654,0.6825,0.2215,0.7028496,0.34970498,True
3655,0.4725,0.0075,0.4650047,0.12223508,False
3656,0.69975,0.08175,0.72237724,0.22655885,True
3657,0.85425,0.137,0.8937966,0.28343922,True
3658,0.3225,0.22275,0.29573286,0.35126895,False
3659,0.7615,0.93025,0.7959768,2.068601,True
3660,0.6605,0.96,0.6806096,2.8042326,True
3661,0.35075,0.4695,0.33059508,0.59623224,False
3662,0.8655,0.239,0.9045012,0.36796737,True
3663,0.906,0.04475,0.9405594,0.18249157,True
3664,0.24025,0.23025,0.20247227,0.3588708,False
3665,0.18425,0.842,0.13801791,1.3788886,False
3666,0.45825,0.34475,0.45030305,0.46219757,False
3667,0.09575,0.1465,0.044870622,0.29055193,False
3668,0.096,0.39725,0.04499902,0.5191154,False
3669,0.93575,0.7575,0.9587947,1.073943,True
3670,0.815,0.03925,0.85754865,0.17389098,True
3671,0.71775,0.166,0.7430946,0.30503172,True
3672,0.71425,0.304,0.73918027,0.42187712,True
3673,0.412,0.42125,0.39113852,0.54270256,False
3674,0.333,0.574,0.3082632,0.71434146,False
3675,0.463,0.32175,0.45525014,0.43872577,False
3676,0.24825,0.23175,0.21102402,0.36082098,False
3677,0.262,0.05475,0.22970334,0.19653493,False
3678,0.5215,0.63175,0.52720565,0.7986094,False
3679,0.574,0.39025,0.58890533,0.51207966,False
3680,0.34725,0.84075,0.32602444,1.3692714,False
3681,0.18475,0.76425,0.13813457,1.0901538,False
3682,0.2725,0.584,0.24190502,0.7269605,False
3683,0.301,0.34025,0.27315694,0.4591661,False
3684,0.28775,0.41575,0.25873548,0.53629464,False
3685,0.22925,0.45575,0.19065315,0.58268625,False
3686,0.1735,0.20875,0.12821615,0.33976528,False
3687,0.39925,0.59475,0.37512258,0.7360181,False
3688,0.599,0.7985,0.613219,1.1902561,True
3689,0.77225,0.8435,0.8071657,1.3831657,True
3690,0.64125,0.956,0.65562516,2.61711,True
3691,0.5625,0.45125,0.57840693,0.57787126,False
3692,0.92825,0.96025,0.9542339,2.8415852,True
3693,0.87525,0.20975,0.91347283,0.34009504,True
3694,0.6585,0.42825,0.67804813,0.5502652,True
3695,0.552,0.3085,0.5635476,0.42630154,False
3696,0.97175,0.745,0.9786388,1.041816,True
3697,0.33225,0.67975,0.30700234,0.8909785,False
3698,0.6425,0.17825,0.65753025,0.31514564,True
3699,0.1635,0.47425,0.11587984,0.6002954,False
3700,0.23225,0.603,0.19326606,0.75031376,False
3701,0.1165,0.3395,0.06565131,0.4584262,False
3702,0.07675,0.57525,0.029578835,0.71622115,False
3703,0.96125,0.85025,0.97359765,1.4170228,True
3704,0.59325,0.87275,0.6066125,1.5199959,True
3705,0.3745,0.29975,0.35478863,0.41852647,False
3706,0.1145,0.35925,0.063617356,0.4831749,False
3707,0.091,0.2645,0.040310994,0.3887801,False
3708,0.05325,0.63025,0.013728832,0.7955723,False
3709,0.923,0.64725,0.95148987,0.82794446,True
3710,0.759,0.32225,0.7925436,0.43929178,True
3711,0.68075,0.3025,0.70157844,0.42110974,True
3712,0.41825,0.57725,0.39987415,0.718347,False
3713,0.43775,0.77975,0.42804956,1.1368997,False
3714,0.367,0.39375,0.34880236,0.5153793,False
3715,0.838,0.50025,0.8831379,0.62852377,True
3716,0.66275,0.72225,0.68267405,0.9922163,True
3717,0.545,0.719,0.55440694,0.9872809,False
3718,0.4115,0.4125,0.3904538,0.5329299,False
3719,0.37025,0.1965,0.35242063,0.33026347,False
3720,0.83725,0.79425,0.8824909,1.1806142,True
3721,0.4035,0.20525,0.3795643,0.33690503,False
3722,0.6975,0.86425,0.7214875,1.469001,True
3723,0.4105,0.87,0.3900395,1.4994799,False
3724,0.727,0.05325,0.75644016,0.19469923,True
3725,0.374,0.11075,0.35452947,0.2561439,False
3726,0.81425,0.46225,0.85744625,0.58814657,True
3727,0.781,0.729,0.8169715,1.0054445,True
3728,0.17725,0.063,0.13032594,0.20696719,False
3729,0.9265,0.17525,0.952969,0.3128122,True
3730,0.036,0.637,0.0046568536,0.80948406,False
3731,0.9575,0.6335,0.9715059,0.8029565,True
3732,0.68375,0.62725,0.7041695,0.7889963,True
3733,0.56925,0.90775,0.5849216,1.7779725,False
3734,0.404,0.6065,0.3808823,0.7553728,False
3735,0.67925,0.65125,0.69998604,0.8366185,True
3736,0.56025,0.43375,0.5752245,0.5574406,False
3737,0.609,0.56725,0.6238742,0.7067221,True
3738,0.35625,0.22475,0.33882013,0.35375175,False
3739,0.32475,0.2175,0.29925796,0.3474541,False
3740,0.7065,0.13625,0.7304047,0.28283948,True
3741,0.1615,0.27925,0.11341792,0.40208468,False
3742,0.1205,0.8145,0.06994852,1.2418077,False
3743,0.7175,0.1915,0.7422905,0.32505423,True
3744,0.75575,0.115,0.7886557,0.25852972,True
3745,0.2185,0.5015,0.18040344,0.62943566,False
3746,0.3895,0.937,0.36780924,2.1725934,False
3747,0.18575,0.67,0.1392773,0.8721054,False
3748,0.216,0.2515,0.17805429,0.37897778,False
3749,0.60825,0.69675,0.62318915,0.9255544,True
3750,0.38275,0.94725,0.36119562,2.3141742,False
3751,0.6765,0.9675,0.69660234,3.1917214,True
3752,0.874,0.87975,0.9124938,1.5658344,True
3753,0.52675,0.19175,0.53388405,0.32555002,False
3754,0.7855,0.9995,0.82314724,17.04204,True
3755,0.43075,0.9305,0.41788673,2.0701873,False
3756,0.7725,0.45,0.80779207,0.5762221,True
3757,0.70175,0.8945,0.72450316,1.6696384,True
3758,0.6895,0.78975,0.71296006,1.1651843,True
3759,0.417,0.055,0.3981951,0.19660418,False
3760,0.7655,0.415,0.80025613,0.5355304,True
3761,0.774,0.6825,0.80982083,0.8942076,True
3762,0.915,0.954,0.9460856,2.5641143,True
3763,0.6025,0.126,0.61596805,0.27321786,True
3764,0.75525,0.81675,0.7880311,1.2535028,True
3765,0.6455,0.7775,0.66114354,1.1307142,True
3766,0.8975,0.69175,0.9323204,0.91380376,True
3767,0.71525,0.10675,0.74036014,0.25179693,True
3768,0.29225,0.625,0.26503527,0.7864596,False
3769,0.34925,0.575,0.32859236,0.7161608,False
3770,0.1925,0.0505,0.15213293,0.19113764,False
3771,0.1275,0.053,0.0766216,0.19443099,False
3772,0.982,0.819,0.9860327,1.2619506,True
3773,0.75175,0.157,0.78585255,0.29920426,True
3774,0.55375,0.64925,0.5643895,0.8328645,False
3775,0.0625,0.19725,0.019360522,0.3304971,False
3776,0.018,0.8775,0.00054863346,1.5513337,False
3777,0.01275,0.80175,0.00011399106,1.2030241,False
3778,0.941,0.788,0.9616081,1.1590828,True
3779,0.87625,0.35725,0.91415155,0.48065272,True
3780,0.8945,0.07925,0.9307157,0.22488314,True
3781,0.7545,0.3745,0.78788066,0.49580336,True
3782,0.70975,0.13725,0.733978,0.28389412,True
3783,0.11725,0.945,0.06675931,2.2811651,False
3784,0.95325,0.9635,0.96883935,2.9548123,True
3785,0.50975,0.31125,0.51341546,0.42784226,False
3786,0.38,0.028,0.3594279,0.15864985,False
3787,0.27025,0.43525,0.2393266,0.55965126,False
3788,0.24425,0.6905,0.20712033,0.91016537,False
3789,0.19625,0.07,0.15556768,0.21393986,False
3790,0.17875,0.16725,0.13139287,0.30547422,False
3791,0.43725,0.802,0.42722565,1.2039734,False
3792,0.3065,0.246,0.2793815,0.37331977,False
3793,0.53275,0.48525,0.540123,0.6120858,False
3794,0.2585,0.591,0.22535977,0.732606,False
3795,0.09125,0.6895,0.04034707,0.9086906,False
3796,0.03825,0.3815,0.005647349,0.50167453,False
3797,0.05025,0.43275,0.0117264185,0.5562293,False
3798,0.0535,0.2135,0.013919784,0.3435492,False
3799,0.051,0.6355,0.012262671,0.8052504,False
3800,0.8715,0.89775,0.90930754,1.7007523,True
3801,0.77,0.47275,0.8054839,0.5990334,True
3802,0.5785,0.961,0.5935947,2.8513074,False
3803,0.68425,0.63775,0.705025,0.8105676,True
3804,0.72025,0.0835,0.74768645,0.22952867,True
3805,0.79675,0.383,0.83838445,0.5036077,True
3806,0.5115,0.8715,0.51661754,1.5125978,False
3807,0.48625,0.49325,0.4834516,0.6205792,False
3808,0.3315,0.562,0.3068425,0.69831204,False
3809,0.22525,0.6325,0.18681404,0.799601,False
3810,0.98175,0.94225,0.9859138,2.228916,True
3811,0.53175,0.66625,0.53970677,0.86485046,False
3812,0.77975,0.59175,0.81638974,0.7328119,True
3813,0.624,0.116,0.6392162,0.2602447,True
3814,0.758,0.613,0.7908377,0.76582694,True
3815,0.25325,0.078,0.21765208,0.22450407,False
3816,0.39275,0.16225,0.36985314,0.30180025,False
3817,0.45375,0.41775,0.44467667,0.5385204,False
3818,0.6245,0.25625,0.6400198,0.3825749,True
3819,0.94325,0.55275,0.962643,0.6880733,True
3820,0.209,0.09875,0.17171551,0.24490342,False
3821,0.4615,0.501,0.45407864,0.62911326,False
3822,0.3385,0.01775,0.31388932,0.14485355,False
3823,0.174,0.84725,0.12863488,1.4025353,False
3824,0.10825,0.42425,0.058843687,0.5447371,False
3825,0.1295,0.36225,0.07766748,0.4859206,False
3826,0.42275,0.82475,0.40734002,1.289806,False
3827,0.4305,0.30125,0.41666892,0.42021513,False
3828,0.22075,0.347,0.18167719,0.46639422,False
3829,0.0955,0.89275,0.044860832,1.6488115,False
3830,0.99875,0.82675,0.9992375,1.2987324,True
3831,0.503,0.28475,0.5066321,0.4067357,False
3832,0.817,0.33625,0.85975844,0.4551396,True
3833,0.68725,0.075,0.7089872,0.21995853,True
3834,0.47675,0.48,0.47331676,0.60666084,False
3835,0.76925,0.81825,0.805244,1.2587517,True
3836,0.6105,0.61675,0.6249577,0.77142,True
3837,0.629,0.17575,0.64347243,0.31310144,True
3838,0.34675,0.85725,0.32441026,1.440054,False
3839,0.26975,0.16775,0.23906851,0.30581588,False
3840,0.19875,0.36525,0.15828674,0.48840502,False
3841,0.18525,0.79725,0.13829584,1.1879116,False
3842,0.25025,0.86775,0.21313873,1.4877384,False
3843,0.47,0.78725,0.4626045,1.1575092,False
3844,0.95225,0.09375,0.96826756,0.24072143,True
3845,0.40175,0.55225,0.37782466,0.6875811,False
3846,0.353,0.82575,0.3348238,1.2968844,False
3847,0.32025,0.144,0.29362413,0.28970554,False
3848,0.9615,0.398,0.97374046,0.5196925,True
3849,0.92575,0.51425,0.9523909,0.6431561,True
3850,0.80575,0.662,0.8478444,0.85850763,True
3851,0.8495,0.03625,0.8895911,0.16888563,True
3852,0.66475,0.57625,0.68375,0.7167639,True
3853,0.4025,0.738,0.3788912,1.0295025,False
3854,0.76575,0.4135,0.8003178,0.5341825,True
3855,0.443,0.184,0.43348554,0.31906125,False
3856,0.76875,0.2905,0.8048408,0.41142687,True
3857,0.2445,0.45325,0.20729288,0.57984173,False
3858,0.179,0.09,0.1317052,0.23728962,False
3859,0.13775,0.3155,0.08570161,0.43186426,False
3860,0.09825,0.0325,0.046633143,0.16599886,False
3861,0.08775,0.03075,0.03784639,0.16230078,False
3862,0.0715,0.02425,0.025158402,0.15419859,False
3863,0.05825,0.89525,0.017074138,1.6716201,False
3864,0.928,0.27375,0.9539489,0.39771152,True
3865,0.83125,0.4445,0.8760642,0.57150215,True
3866,0.824,0.396,0.8681703,0.51825994,True
3867,0.345,0.11875,0.32289088,0.26418272,False
3868,0.97425,0.1745,0.98194414,0.3120152,True
3869,0.57475,0.253,0.5896656,0.3800476,False
3870,0.36475,0.59275,0.34691706,0.73396796,False
3871,0.485,0.70975,0.48259896,0.9608303,False
3872,0.6195,0.52925,0.63434315,0.65898615,True
3873,0.459,0.77925,0.45113623,1.1365767,False
3874,0.8375,0.51575,0.8825222,0.6446346,True
3875,0.2765,0.73625,0.2459701,1.0212779,False
3876,0.46525,0.52275,0.45740435,0.6518821,False
3877,0.41475,0.8085,0.39420113,1.2222785,False
3878,0.1545,0.61125,0.103621766,0.761244,False
3879,0.15725,0.66325,0.10605959,0.86050403,False
3880,0.1405,0.598,0.08768543,0.7420327,False
3881,0.444,0.057,0.43374148,0.19904643,False
3882,0.09275,0.392,0.041969202,0.5128624,False
3883,0.0445,0.108,0.0083649475,0.2529075,False
3884,0.93375,0.9535,0.95717764,2.5398903,True
3885,0.892,0.68975,0.928882,0.9091179,True
3886,0.53575,0.6555,0.5443068,0.8452226,False
3887,0.19525,0.27,0.15444398,0.394536,False
3888,0.5465,0.26425,0.5556138,0.38873821,False
3889,0.1605,0.21025,0.10985994,0.34064874,False
3890,0.10225,0.048,0.051493384,0.18701722,False
3891,0.09325,0.2025,0.04225686,0.33458003,False
3892,0.07125,0.00475,0.024955606,0.10534238,False
3893,0.05775,0.23925,0.016541924,0.36803186,False
3894,0.94775,0.859,0.9657533,1.4455975,True
3895,0.6225,0.223,0.6381339,0.3513544,True
3896,0.48775,0.92725,0.4843625,2.024517,False
3897,0.38425,0.43175,0.3621337,0.5540866,False
3898,0.5495,0.40375,0.5584459,0.52468956,False
3899,0.423,0.8795,0.40750292,1.5652397,False
3900,0.90475,0.69225,0.9390998,0.91650367,True
3901,0.72925,0.20025,0.7579652,0.33260125,True
3902,0.3365,0.685,0.31107855,0.9001618,False
3903,0.2905,0.29525,0.26218823,0.41646764,False
3904,0.302,0.3675,0.27442917,0.49007753,False
3905,0.3255,0.612,0.30017442,0.7641284,False
3906,0.80325,0.92175,0.845409,1.9419941,True
3907,0.55975,0.0695,0.5745504,0.21378076,False
3908,0.871,0.87725,0.90922076,1.5497485,True
3909,0.90125,0.799,0.9356607,1.1916032,True
3910,0.97375,0.70875,0.98085004,0.95867205,True
3911,0.6695,0.86,0.68913466,1.4500916,True
3912,0.52,0.6615,0.5252557,0.85772413,False
3913,0.8235,0.339,0.86745334,0.45801747,True
3914,0.85725,0.59825,0.89710957,0.7429541,True
3915,0.8605,0.534,0.9003721,0.6635907,True
3916,0.991,0.15625,0.9920611,0.2980787,True
3917,0.566,0.60375,0.58172786,0.7506802,False
3918,0.78975,0.46625,0.827699,0.591761,True
3919,0.89025,0.9275,0.92656845,2.0283985,True
3920,0.76675,0.93825,0.8020779,2.195964,True
3921,0.51425,0.6185,0.52038485,0.7763305,False
3922,0.48025,0.6565,0.47827277,0.8477179,False
3923,0.82825,0.99325,0.8726496,10.364124,True
3924,0.34525,0.70625,0.32323033,0.9516301,False
3925,0.954,0.86825,0.96911937,1.4893732,True
3926,0.2335,0.9225,0.19436662,1.9472145,False
3927,0.95025,0.278,0.9668528,0.40031493,True
3928,0.47425,0.93175,0.46633595,2.0835488,False
3929,0.20625,0.759,0.16817331,1.080104,False
3930,0.07575,0.925,0.02871829,1.9835773,False
3931,0.8055,0.2565,0.84783095,0.38277602,True
3932,0.69175,0.1525,0.71486646,0.29553214,True
3933,0.2855,0.267,0.2559767,0.3905072,False
3934,0.42775,0.152,0.41185987,0.29458112,False
3935,0.965,0.67225,0.9754256,0.8752779,True
3936,0.811,0.27975,0.854456,0.40235037,True
3937,0.51275,0.14575,0.518914,0.29023823,False
3938,0.05725,0.425,0.016451888,0.54647243,False
3939,0.912,0.36275,0.9440224,0.48623353,True
3940,0.81075,0.4165,0.85428727,0.5370013,True
3941,0.94825,0.1555,0.96587056,0.29730204,True
3942,0.20875,0.18375,0.17161186,0.3189907,False
3943,0.289,0.35675,0.26024705,0.48016223,False
3944,0.1705,0.864,0.12549414,1.4662534,False
3945,0.83025,0.23425,0.87513727,0.36285603,True
3946,0.0675,0.576,0.022473997,0.7166226,False
3947,0.708,0.698,0.7325935,0.9276516,True
3948,0.5795,0.95375,0.5941503,2.5412729,False
3949,0.5895,0.9795,0.6037192,4.7912507,False
3950,0.37825,0.83175,0.3577038,1.323328,False
3951,0.83925,0.5425,0.8840803,0.67224663,True
3952,0.481,0.81025,0.4802781,1.2290515,False
3953,0.514,0.61225,0.51979774,0.76454604,False
3954,0.49675,0.492,0.49660674,0.61951596,False
3955,0.071,0.4035,0.024813889,0.5245866,False
3956,0.7435,0.0255,0.774204,0.15530516,True
3957,0.75775,0.112,0.79046077,0.25652328,True
3958,0.54525,0.02,0.5548639,0.15009026,False
3959,0.69025,0.47725,0.71384263,0.60272104,True
3960,0.40725,0.50125,0.38531455,0.62935835,False
3961,0.12425,0.74125,0.07456213,1.0341357,False
3962,0.8565,0.923,0.8966609,1.9560671,True
3963,0.91625,0.947,0.9470283,2.3133845,True
3964,0.9255,0.955,0.95238465,2.5848436,True
3965,0.17775,0.91325,0.13065682,1.844458,False
3966,0.76125,0.654,0.7957421,0.84293324,True
3967,0.4215,0.26675,0.40564287,0.39050382,False
3968,0.05525,0.2045,0.0145888105,0.33630732,False
3969,0.28625,0.0445,0.2564863,0.18243092,False
3970,0.02675,0.01,0.0017163577,0.12878792,False
3971,0.01725,0.93425,0.0005215774,2.129824,False
3972,0.9305,0.88775,0.9555449,1.6150905,True
3973,0.766,0.6705,0.80122566,0.87254566,True
3974,0.98975,0.303,0.99104315,0.42159215,True
3975,0.5805,0.59925,0.5950363,0.7439198,False
3976,0.656,0.0165,0.6747334,0.14249335,True
3977,0.71275,0.588,0.7381215,0.72959775,True
3978,0.7535,0.13875,0.7875601,0.28489894,True
3979,0.60075,0.45175,0.61441106,0.5785589,True
3980,0.51625,0.50325,0.5209133,0.6314078,False
3981,0.31575,0.154,0.2876462,0.29612792,False
3982,0.492,0.45475,0.4908278,0.58122784,False
3983,0.48575,0.78175,0.483144,1.1418165,False
3984,0.2735,0.96975,0.24290206,3.3949704,False
3985,0.993,0.578,0.9934938,0.7191198,True
3986,0.8455,0.5555,0.88683754,0.69188356,True
3987,0.46025,0.335,0.45314202,0.45390272,False
3988,0.3605,0.36675,0.34280527,0.48927146,False
3989,0.9025,0.53825,0.9369343,0.66774356,True
3990,0.52025,0.993,0.525342,10.355222,False
3991,0.90975,0.8675,0.9423261,1.487563,True
3992,0.35975,0.6985,0.3420059,0.92968744,False
3993,0.69125,0.8575,0.7144261,1.4402622,True
3994,0.837,0.18175,0.8819181,0.3180321,True
3995,0.7415,0.82,0.771057,1.2668686,True
3996,0.6385,0.767,0.65264916,1.0947976,True
3997,0.217,0.89425,0.17904632,1.6644278,False
3998,0.1725,0.90125,0.12736422,1.7183042,False
3999,0.29875,0.31675,0.2717117,0.43315065,False
